Samples	meh	prkb	rbcl	rbcs	coxs	coxm	cutm	coxl	cutl	mct	abfd	acs	acss	acsb	nirk	nosz	norb	nirs	napa	nrfa	nira	narb	nasa	nr	hao	nit-6	nifk	nifd	nifh	pufm	peth	pete	petc	psba	psaa	apca	apcf	cpca	cpea	mpea	cpet	lhcb1	lhca1	sat	met3	apra	aprb	suox	sir	cysc	cysk	cysm	cysh	cysj	cysi	cysn	cysd
TSC213	0.0	0.0	10.3331	0.0	329.1224	505.4859	0.0	219.0777	0.0	0.0	435.8118	17.7704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.9898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.5656	344.627	0.0	282.44780000000003	0.0	1180.3168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.8185	0.0	0.0	824.9386000000001	14.6415	70.9568	547.2888200000001	646.8020700000001	39.7855	257.69116	143.2661	81.41499999999999	108.6549	238.8092
TSC216	0.0	185.259	122.8766	72.6179	561.16399	513.95414	0.0	167.6086	0.0	0.0	143.11470000000003	0.0	0.0	0.0	70.9954	0.0	8.01885	0.0	56.281	0.0	194.6426	159.1914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.794	46.0584	32.7709	1100.81397	1795.5766	287.73560000000003	33.9258	76.5064	33.6084	51.6587	37.4971	155.0713	0.0	0.0	592.5435000000001	0.0	0.0	2061.5735	17.98402	206.925	1395.2624500000002	2110.9084	113.39736	543.45974	964.5074099999998	177.48694	98.0589	731.8465
TSC219	0.0	0.0	159.15919	163.0381	283.2158	450.01767	0.0	89.8548	0.0	0.0	305.578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.3334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.793	172.5348	631.2235	781.4496999999999	262.342	475.18291	0.0	0.0	0.0	101.586	0.0	127.1167	0.0	0.0	1664.0921	14.1056	0.0	2044.9713	0.0	815.463	1011.6363100000002	1183.28147	74.6728	1466.31357	405.6916	33.0253	61.3492	275.8405
TSC222	31.8011	466.221	70.535	66.15700000000001	127.007	284.45461	0.0	84.0252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204.9189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.116	400.02	345.4253	193.4981	232.6283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1227.7750000000003	0.0	0.0	1188.8816000000002	0.0	0.0	747.5380999999999	293.3192	70.863	128.71274999999997	227.5477	36.79766	27.44265	82.44416
TSC223	0.0	28.768	24.6414	36.1849	487.40379999999993	184.1496	0.0	272.5412	0.0	0.0	111.591	10.7635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.926	0.0	0.0	688.6349	1172.8575	19.8742	352.9276	0.0	0.0	71.3278	0.0	129.5636	0.0	0.0	80.0548	0.0	0.0	912.0734	0.0	0.0	410.36769	982.83331	168.66729999999998	177.98821	164.3749	96.7466	49.087	293.98727
TSC224	0.0	424.8312	39.3581	0.0	774.8466000000001	343.3883	0.0	634.1038000000001	96.3955	27.8145	0.0	0.0	0.0	0.0	36.3551	21.6042	21.902	0.0	311.3666	25.5493	314.0957	48.5789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.5104	662.6908699999999	0.0	919.9918	143.41750000000002	1198.8499	0.0	598.0124000000001	0.0	123.0649	0.0	433.7692	0.0	0.0	88.65211000000001	0.0	0.0	1216.8463	0.0	383.28850000000006	819.3922200000001	726.8698999999999	333.2603	858.5085000000001	202.0777	103.951	42.386700000000005	383.67398
TSC227	0.0	0.0	202.9124	154.5201	723.3149999999999	1726.9874000000002	0.0	349.22860000000003	148.5061	0.0	0.0	0.0	0.0	0.0	97.4507	24.0073	0.0	0.0	19.6426	98.6886	369.6941000000001	23.8289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0938	310.8927	109.99904	644.95257	336.03356	632.69017	151.8316	359.5297	31.0892	93.5216	393.6115	193.6264	0.0	0.0	116.75505	0.0	0.0	1905.1739	0.0	130.78130000000002	915.6715	1317.7736599999998	175.3227	132.9261	696.73149	83.87543000000001	103.2658	239.4396
TSC229	0.0	0.0	591.3344	316.5276	374.73574	587.98182	0.0	239.91690000000003	98.24147	0.0	0.0	69.54390000000001	0.0	0.0	0.0	0.0	0.0	0.0	116.44	0.0	128.5214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.965	128.74038	703.6424	421.3808	191.153	544.6043999999998	0.0	165.4015	149.4758	26.0941	0.0	0.0	0.0	102.5601	594.9137000000001	8.159	0.0	482.66171	0.0	0.0	1131.6615000000002	994.63017	166.19564	274.0106	288.85002	238.6222	132.79829999999998	526.23318
TSC231	8.26499	0.0	738.3319	364.6313	568.718	2384.23009	0.0	139.2856	88.0975	0.0	0.0	14.054	0.0	0.0	0.0	0.0	0.0	0.0	13.5609	0.0	116.9885	181.3941	20.9792	0.0	0.0	0.0	0.0	0.0	14.756	14.2244	196.31085	216.8363	850.0343999999999	480.6513999999999	693.902	61.7757	0.0	0.0	48.6461	59.3207	88.61619999999999	0.0	123.7066	198.06117	20.5857	12.5643	1227.5348	8.2806	62.7806	1243.3730499999997	691.33502	113.5207	55.8649	205.245	186.7126	185.0387	302.14410000000004
TSC233	0.0	45.9978	549.558	499.1736	1186.9116	1082.0675	0.0	454.52431	161.9149	15.1441	209.1497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.6602	223.226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.38169	21.3231	175.6336	698.5812000000002	551.76	612.8130399999999	118.088	188.2053	35.9037	70.7436	115.413	150.21439999999998	0.0	0.0	114.41787	18.728	0.0	969.9711999999998	0.0	48.71674	670.75328	551.55787	177.41897	31.2297	410.78161	72.0778	121.2245	424.18382
TSC235	0.0	0.0	371.6752	468.3665	852.8893999999999	1530.8766199999998	0.0	401.0915	131.032	0.0	269.9138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	354.5787	331.27	415.3281	207.1308	1035.63806	0.0	118.72289999999998	31.26	180.8338	84.9803	38.8178	0.0	208.4722	522.5278	27.7061	0.0	617.3254	0.0	133.408	938.15002	521.4207600000001	60.3269	155.21877999999998	791.0475200000001	86.7717	188.50420000000005	447.79293999999993
TSC237	0.0	0.0	183.2041	429.1393	356.40424	919.35848	0.0	330.8333	43.3686	0.0	251.5428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	363.0841	185.234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.9893	445.2443	405.603	182.3637	746.1674	0.0	0.0	36.5623	57.0748	0.0	22.4611	0.0	46.9784	1128.222	0.0	0.0	1952.2346	9.993	41.911	504.68894000000006	466.2968	71.4177	188.74789	122.8524	81.05539999999999	140.4525	354.1484
TSC239	0.0	0.0	193.7504	451.3374	272.8655	730.6637000000001	0.0	102.19666	0.0	0.0	505.5774	28.678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.1062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.6092	72.8792	290.0098	272.1478	1863.6795	363.15280000000007	0.0	39.9302	0.0	86.2404	0.0	161.43789999999998	0.0	0.0	194.6648	0.0	0.0	536.7216	0.0	41.7208	767.3690100000001	824.5962400000001	0.0	188.648	587.9993400000002	61.84294	115.9724	381.26920000000007
TSC242	0.0	0.0	344.83140000000003	78.0615	534.3718	1098.2632	0.0	152.7818	48.7385	0.0	291.3199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.2003	0.0	187.67714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0068	229.7351	564.7854	683.6434999999998	229.4024	546.19411	0.0	47.1338	0.0	0.0	43.6394	111.5949	0.0	0.0	335.8637	43.3042	0.0	1389.4919	10.8508	182.7611	710.64277	1068.8733799999995	19.3521	496.5262	374.44341	185.2652	165.184	244.2665
TSC245	0.0	11.3421	2578.87423	251.9033	678.4226	509.0028	0.0	328.3981	12.3088	0.0	48.7463	0.0	0.0	0.0	131.771	0.0	0.0	0.0	156.656	0.0	79.5075	99.2698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.5623	102.4989	1538.2692000000002	1374.1216	2100.177	0.0	148.2991	80.2278	0.0	0.0	0.0	0.0	313.5606	524.64169	23.7957	0.0	0.0	22.8266	144.5197	1689.29914	1797.6624	144.73467	128.1223	315.7561	337.6715	268.2936	678.0127600000001
TSC248	0.0	0.0	127.37851	72.55600000000001	12.8154	1529.71636	0.0	29.1592	0.0	8.8513	0.0	0.0	0.0	0.0	100.314	9.60628	0.0	0.0	60.3651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	169.8712	47.54398	139.28975000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	704.93395	39.0106	0.0	2866.56	0.0	124.512	1110.53857	1545.72998	422.42432	610.7467	156.7996	661.15961	635.8068	696.51001
TSC251	0.0	66.3578	442.04711	79.1514	134.764	2180.4563500000004	0.0	174.7906	0.0	23.6587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.5711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.32424	0.0	1311.19054	228.89640000000003	461.5925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1960.8531	0.0	23.4878	42.1221	17.7451	852.1532	2823.1591	1144.1632900000002	733.315	833.1098999999998	70.6761	765.4548	759.8956000000001	998.9567000000002
TSC254	0.0	18.0438	708.9764	382.9991	150.779	527.1107	0.0	125.089	0.0	0.0	0.0	0.0	0.0	0.0	14.963	0.0	0.0	0.0	19.9359	0.0	0.0	0.0	22.8577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.7278	0.0	2037.9866	454.759	1054.63005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1865.52801	0.0	0.0	0.0	0.0	290.0287	2616.669010000001	1610.8463	1332.6993	862.8819299999999	136.29000000000002	402.4924	593.7696900000001	1053.9463
TSC257	0.0	21.9491	1032.5238	173.41601	94.4995	423.3731	0.0	137.2578	0.0	88.1736	0.0	72.0825	0.0	0.0	0.0	0.0	0.0	0.0	194.056	0.0	0.0	0.0	23.9169	0.0	0.0	0.0	30.83	0.0	0.0	0.0	83.2875	0.0	1365.012	218.7653	188.30303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	574.0365999999999	0.0	0.0	0.0	0.0	525.5297	1684.1445000000003	1173.3106700000003	1782.1165999999998	967.3951	109.7865	664.75306	936.7703	951.3338
TSC259	0.0	327.788	2052.189	151.0639	24.1247	1095.9696	0.0	146.0815	0.0	29.7527	8.3975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.549	0.0	660.7271999999999	241.5517	182.5382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1137.28905	0.0	7.1598	1600.07	0.0	26.861	2385.10993	2192.87442	1799.00086	810.5015000000002	27.098	677.54292	920.764	1542.6105
TSC261	0.0	0.0	818.4881999999999	312.25	30.7573	2436.1239	0.0	35.0737	0.0	77.2667	0.0	0.0	0.0	0.0	25.9316	0.0	0.0	0.0	17.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.8536	0.0	1064.0723	56.54812	189.68863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1033.1248	0.0	0.0	416.821	0.0	175.53069999999997	1379.75034	1415.84894	297.11745	489.88724	24.3908	454.8473000000001	494.5934	538.76634
TSC264	0.0	0.0	152.00488	94.44967	136.5493	900.5033000000001	0.0	280.7893	0.0	35.0837	0.0	0.0	0.0	0.0	12.394	0.0	10.6663	0.0	32.1516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.2461	0.0	428.6137000000001	100.2086	214.76555000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	296.47831	0.0	0.0	1769.4814	42.306610000000006	213.1301	784.1073299999999	631.9426	381.8777	820.0971999999999	218.1783	400.88942	348.28100000000006	647.3641
TSC265	0.0	0.0	713.0803000000001	496.70200000000006	131.4731	1354.7144999999998	0.0	163.055	12.2319	57.393600000000006	0.0	49.68025	0.0	0.0	102.75632000000002	0.0	0.0	0.0	70.1533	0.0	0.0	23.7367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.3155	151.6862	821.03579	635.0944000000001	754.2678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.1224	484.7108	0.0	0.0	266.179	6.44343	71.73450000000001	1836.32744	1140.7928	856.8467500000002	612.3594	263.1921	392.19384	365.3538	687.3558400000001
TSC267	0.0	0.0	377.3074	240.236	277.32838	1513.34793	0.0	65.0128	50.3799	28.2597	123.975	21.4958	0.0	0.0	150.3606	0.0	0.0	0.0	0.0	0.0	201.424	34.2647	22.18294	0.0	0.0	0.0	0.0	0.0	0.0	29.20818	19.9324	102.3372	598.5841	277.9697	514.13977	0.0	15.2431	0.0	0.0	0.0	0.0	0.0	22.12937	438.74300000000005	0.0	0.0	0.0	10.1197	31.284	1402.09072	766.22367	493.1886	229.59274	451.5943	281.17657	172.6505	644.6628900000001
TSC268	14.2907	0.0	679.3171999999998	267.8391	0.0	245.16744000000003	0.0	62.598	0.0	50.1391	296.618	15.0827	0.0	0.0	49.2932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.14542	33.069	176.91559999999998	404.7431	157.3901	688.5221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0651	642.3335900000001	16.7175	0.0	114.171	15.439	25.9374	1357.6640800000002	754.07127	519.03687	373.88999	59.6873	230.742	523.0464	702.0206400000001
TSC270	0.0	0.0	522.4531999999999	109.17589999999998	50.1065	489.0943	0.0	68.6953	0.0	14.5808	0.0	96.6291	0.0	0.0	81.5206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.1296	71.7456	1088.0754	57.8147	705.16565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.8047	871.0529100000001	0.0	0.0	1579.949	17.55539	48.281	2560.28155	1548.45001	352.77500000000003	584.23915	480.5837	467.0978	327.60035	682.4419
TSC272	0.0	29.30983	256.119	146.1297	772.6990300000001	1472.17269	0.0	665.4063	0.0	0.0	15.3049	0.0	0.0	0.0	27.2364	9.0058	0.0	0.0	14.4041	0.0	0.0	0.0	256.2666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.6911	0.0	742.4404999999999	191.8433	393.70490000000007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	367.65467	0.0	0.0	0.0	0.0	28.6092	1081.15052	2785.35284	1091.824	891.9123600000001	662.37916	1279.71291	607.8391	922.39846
TSC273	0.0	0.0	70.47970000000001	0.0	0.0	198.0707	0.0	0.0	0.0	14.8135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.839	175.3103	0.0	183.4403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	529.5200500000001	0.0	0.0	0.0	11.5362	61.891	1867.76674	2027.0766	147.20991	742.48368	44.1675	239.5162	376.8479	1155.05319
TSC274	0.0	35.8629	121.1948	28.6877	88.786	307.5481	0.0	59.5557	0.0	150.456	0.0	0.0	0.0	0.0	60.9357	0.0	0.0	0.0	69.8602	0.0	0.0	0.0	44.4606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.6725	736.0004300000002	53.6049	552.0692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1048.7694	0.0	86.0353	0.0	0.0	184.8177	2923.8595600000003	1581.63652	999.58942	842.39425	246.6705	1230.3264	799.2507	1007.065
TSC276	0.0	71.5365	904.9207	551.4036000000001	136.558	406.4734	0.0	105.4377	0.0	160.511	0.0	0.0	0.0	0.0	49.0582	22.4256	0.0	0.0	175.546	0.0	0.0	13.1706	15.0417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.2132	0.0	1487.7107999999998	666.4322	1017.02337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1639.6002	0.0	48.6483	512.3356	0.0	368.7339	1784.9453299999996	1827.6938	1992.64328	1940.5297	279.6266	1226.74775	1595.9675000000002	1715.0619000000002
TSC280	0.0	0.0	770.0324899999999	670.7422999999999	45.250600000000006	1854.5486	0.0	188.214	0.0	68.5251	0.0	0.0	0.0	0.0	56.9677	0.0	0.0	0.0	84.7166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0802	0.0	892.8195699999999	708.4884999999999	1253.1494200000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	757.75881	0.0	0.0	730.946	32.7407	231.8817	1065.90389	1386.7458	1115.33572	821.613	142.6359	767.7579499999999	438.6161	546.7718
TSC281	0.0	0.0	266.6018	679.6625	93.1138	276.9415	0.0	101.857	0.0	53.8523	87.4415	66.2945	0.0	0.0	0.0	0.0	0.0	0.0	22.8471	0.0	0.0	0.0	23.1866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.2548	0.0	487.74455	666.90189	653.68995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.7833	565.35903	0.0	0.0	0.0	0.0	45.8701	1859.27609	887.1172999999998	678.0114	583.61123	36.9262	544.1597999999999	433.59833	633.04528
TSC282	0.0	0.0	822.74032	956.7972999999998	175.0985	1942.0514	0.0	55.0478	0.0	0.0	44.067	32.9706	0.0	0.0	35.7342	0.0	0.0	0.0	0.0	0.0	21.3221	0.0	0.0	0.0	0.0	0.0	34.2861	0.0	0.0	0.0	0.0	29.1881	840.9025	224.13620000000003	1352.5269000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.5504	520.0878	0.0	0.0	2080.314	0.0	230.122	2666.846049999999	1654.0244299999997	525.7785	1221.1124	176.8882	311.23449	158.15751999999998	341.7066
TSC285	0.0	45.5116	7382.4582	3580.3273	0.0	15.2667	0.0	12.1905	5.48826	0.0	0.0	0.0	0.0	0.0	98.8853	0.0	0.0	0.0	83.1058	0.0	0.0	0.0	38.915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5381	0.0	433.0466	374.871	4827.743100000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1285.63824	12.0738	0.0	0.0	10.1675	344.007	2495.71442	710.0235	2733.8004	1457.2589	41.2349	1248.61739	788.7602999999999	701.19528
